1991322,101404,101511,2.0,83.0,67.34693877551021,2.0,100.0
1991323,101098,101358,8.0,55.0,89.2857142857143,1.0,100.0
1991463,100653,101439,9.0,98.0,80.3921568627451,3.0,75.0
1991328,101084,100581,18.0,129.0,81.48148148148148,5.0,50.0
1991325,101719,101142,5.0,139.0,56.45161290322582,4.0,72.72727272727273
1991326,101150,101381,4.0,102.0,68.75,3.0,50.0
1991427,101222,100763,8.0,98.0,86.1111111111111,2.0,100.0
1991367,101843,101063,8.0,88.0,75.60975609756099,5.0,50.0
1991327,101098,101195,15.0,100.0,84.78260869565217,0.0,33.33333333333333
1991330,101374,100870,9.0,117.0,60.71428571428571,9.0,33.33333333333333
1991348,101434,101589,3.0,81.0,65.95744680851064,1.0,85.71428571428571
1991428,101222,101196,13.0,96.0,72.2222222222222,3.0,0.0
1991237,101318,101482,13.0,130.0,76.81159420289855,2.0,0.0
1991429,101414,101222,22.0,199.0,78.2051282051282,3.0,70.58823529411767
1991352,101098,101948,49.0,223.0,76.59574468085106,2.0,45.45454545454545
1991215,101063,101761,5.0,106.0,62.6865671641791,5.0,75.0
1991240,101368,101761,7.0,111.0,82.05128205128204,0.0,40.0
1991438,101772,101084,16.0,190.0,71.42857142857143,10.0,64.28571428571429
1991430,102021,101703,5.0,66.0,75.75757575757575,1.0,0.0
1991605,101948,101793,14.0,129.0,72.2222222222222,2.0,20.0
1992354,101543,101334,1.0,71.0,73.33333333333333,4.0,75.0
1992301,101409,101613,3.0,111.0,65.95744680851064,5.0,42.857142857142854
1992338,101142,101098,6.0,82.0,86.046511627907,2.0,100.0
1992580,101793,101222,4.0,174.0,63.95348837209303,6.0,83.33333333333334
1992424,102021,101793,5.0,98.0,75.0,0.0,66.66666666666666
1992408,101481,101964,23.0,106.0,79.62962962962962,6.0,66.66666666666666
1992201,101507,101368,12.0,183.0,62.22222222222222,4.0,66.66666666666666
1992401,101948,101195,29.0,163.0,79.22077922077922,2.0,75.0
1992357,101964,101222,37.0,166.0,85.91549295774648,2.0,87.5
1992407,101414,101334,13.0,139.0,82.35294117647058,4.0,50.0
1992433,101924,100763,8.0,105.0,65.85365853658537,4.0,63.63636363636363
1992481,101723,100757,11.0,91.0,75.0,4.0,66.66666666666666
1992404,102021,101230,5.0,138.0,68.42105263157895,1.0,57.14285714285714
1992403,102021,101606,2.0,111.0,60.784313725490186,2.0,25.0
1992360,101649,102001,6.0,118.0,67.24137931034483,3.0,57.14285714285714
1992456,101154,101235,3.0,76.0,63.63636363636363,2.0,75.0
1992468,101475,101843,2.0,117.0,75.60975609756099,6.0,73.33333333333333
1992426,101381,101334,6.0,78.0,74.07407407407408,3.0,63.63636363636363
1992329,101793,101990,13.0,162.0,72.46376811594203,4.0,87.5
1992425,101475,101320,7.0,134.0,77.5,3.0,25.0
1992717,101409,101613,6.0,109.0,66.66666666666666,2.0,0.0
1992305,101725,101439,2.0,79.0,76.47058823529412,0.0,50.0
1992336,101793,102021,9.0,109.0,81.08108108108108,2.0,83.33333333333334
1992410,101404,101381,3.0,100.0,64.91228070175438,0.0,80.0
1992434,101412,101889,8.0,178.0,62.5,7.0,72.72727272727273
1992309,101843,101475,7.0,136.0,78.94736842105263,2.0,33.33333333333333
1992308,101723,101434,4.0,113.0,58.18181818181818,2.0,58.33333333333334
1992409,101736,101948,11.0,73.0,84.21052631578947,2.0,100.0
1992414,101222,101529,3.0,136.0,64.28571428571429,1.0,71.42857142857143
1992416,101793,101475,12.0,152.0,79.03225806451613,3.0,83.33333333333334
1992312,101761,101746,6.0,103.0,69.23076923076923,1.0,66.66666666666666
1992520,101793,101434,12.0,119.0,76.47058823529412,10.0,66.66666666666666
1992440,101529,101890,16.0,78.0,91.42857142857143,7.0,100.0
1992310,101404,101746,5.0,121.0,60.0,1.0,66.66666666666666
1992306,102446,101649,3.0,85.0,79.3103448275862,2.0,66.66666666666666
1992540,101736,101964,46.0,170.0,77.39130434782608,7.0,60.0
1992316,101320,101507,2.0,132.0,72.97297297297297,3.0,42.857142857142854
1992315,101214,101233,14.0,83.0,82.5,4.0,100.0
1992314,101843,101532,5.0,92.0,72.72727272727273,3.0,75.0
1992321,102446,101965,14.0,170.0,72.72727272727273,5.0,60.0
1992418,101434,101510,8.0,78.0,69.44444444444444,8.0,0.0
1992319,101948,101606,15.0,111.0,83.6734693877551,1.0,75.0
1992317,101120,101063,13.0,159.0,82.75862068965517,2.0,71.42857142857143
1992421,101736,100656,16.0,117.0,67.24137931034483,4.0,84.61538461538461
1992475,101120,101532,3.0,100.0,69.44444444444444,2.0,57.14285714285714
1992423,101990,101185,8.0,116.0,71.69811320754717,2.0,62.5
1992422,101948,100656,25.0,109.0,69.56521739130434,1.0,57.14285714285714
1992379,101120,101686,2.0,52.0,65.0,0.0,66.66666666666666
1992419,101948,101793,14.0,98.0,84.21052631578947,2.0,100.0
1992420,101222,101613,13.0,93.0,70.0,0.0,50.0
1992441,101434,100656,5.0,68.0,70.37037037037038,2.0,100.0
1992439,101404,101686,5.0,134.0,63.829787234042556,5.0,33.33333333333333
1992224,101965,101920,13.0,111.0,76.74418604651162,5.0,60.0
1992560,101222,101948,18.0,175.0,81.70731707317074,11.0,80.0
1992323,102446,101843,5.0,101.0,68.62745098039215,2.0,33.33333333333333
1992326,101703,102202,12.0,111.0,82.35294117647058,4.0,80.0
1992325,101843,101142,5.0,73.0,77.27272727272727,0.0,66.66666666666666
1992328,101414,101434,16.0,147.0,82.35294117647058,7.0,75.0
1992427,101964,101222,13.0,92.0,85.36585365853658,2.0,0.0
1992367,101063,101843,1.0,61.0,58.064516129032256,1.0,60.0
1992327,101098,101434,10.0,91.0,82.75862068965517,4.0,87.5
1992330,101543,101362,14.0,113.0,74.50980392156862,3.0,50.0
1992428,100656,101510,19.0,109.0,67.5,9.0,66.66666666666666
1992348,102358,101589,26.0,125.0,79.62962962962962,2.0,60.0
1992337,101434,101150,12.0,155.0,66.66666666666666,5.0,69.23076923076923
1992457,101026,101920,2.0,83.0,82.14285714285714,2.0,80.0
1992429,101964,101098,47.0,168.0,83.33333333333334,1.0,0.0
1992237,101594,102374,1.0,114.0,73.17073170731706,0.0,60.0
1992352,101414,101098,42.0,168.0,83.33333333333334,2.0,66.66666666666666
1992215,101761,101955,2.0,81.0,82.14285714285714,3.0,77.7777777777778
1992430,101990,101185,15.0,85.0,82.75862068965517,4.0,100.0
1992438,101820,101391,6.0,67.0,79.16666666666666,3.0,100.0
1992240,100954,101761,2.0,90.0,81.48148148148148,6.0,100.0
1992605,101414,101793,23.0,148.0,82.08955223880598,5.0,75.0
1993450,101191,101358,5.0,64.0,74.19354838709677,3.0,100.0
1993451,101414,101964,25.0,149.0,75.36231884057972,7.0,33.33333333333333
1993301,101334,101613,10.0,98.0,70.73170731707317,2.0,71.42857142857143
1993494,102021,101391,7.0,122.0,66.66666666666666,0.0,62.5
1993338,101948,101404,12.0,94.0,76.74418604651162,4.0,85.71428571428571
1993424,101736,100763,10.0,142.0,75.0,6.0,0.0
1993495,101120,102148,3.0,88.0,71.875,5.0,25.0
1993496,101820,101733,20.0,86.0,87.5,3.0,100.0
1993402,101793,101774,25.0,163.0,72.0,1.0,0.0
1993357,101529,101990,26.0,226.0,76.19047619047619,9.0,62.5
1993401,101185,100656,4.0,62.0,72.72727272727273,0.0,83.33333333333334
1993407,100757,101120,10.0,104.0,69.04761904761905,3.0,75.0
1993433,101736,102154,1.0,142.0,51.612903225806456,4.0,66.66666666666666
1993807,101404,101475,6.0,86.0,79.41176470588233,4.0,100.0
1993404,101793,101965,19.0,120.0,86.8421052631579,5.0,100.0
1993481,101249,101900,32.0,110.0,86.53846153846155,4.0,77.7777777777778
1993497,101120,101298,6.0,93.0,79.06976744186046,4.0,50.0
1993403,101948,101613,10.0,83.0,83.33333333333334,1.0,100.0
1993360,101649,101962,4.0,75.0,71.1111111111111,2.0,50.0
1993498,102021,101195,2.0,89.0,70.58823529411767,2.0,71.42857142857143
1993468,102446,101120,5.0,86.0,76.74418604651162,2.0,100.0
1993426,101381,101917,2.0,113.0,66.66666666666666,2.0,80.0
1993425,102446,101843,12.0,163.0,71.42857142857143,4.0,57.14285714285714
1993329,101948,100763,19.0,98.0,88.63636363636364,5.0,100.0
1993336,101948,101793,29.0,171.0,80.3921568627451,4.0,100.0
1993305,101806,100656,10.0,121.0,69.49152542372882,2.0,66.66666666666666
1993434,101901,101889,3.0,81.0,67.3913043478261,1.0,0.0
1993410,101843,101611,2.0,97.0,79.16666666666666,2.0,0.0
1993309,101222,101843,2.0,109.0,77.55102040816327,3.0,80.0
1993308,100656,101529,5.0,103.0,81.25,9.0,40.0
1993409,101797,101214,10.0,78.0,76.59574468085106,0.0,100.0
1993414,101529,101230,14.0,192.0,70.83333333333334,0.0,90.0
1993717,101409,101735,8.0,81.0,87.09677419354837,5.0,100.0
1993416,101793,101964,10.0,123.0,82.6086956521739,4.0,100.0
1993499,101774,101609,13.0,105.0,65.38461538461539,6.0,87.5
1993312,102146,101772,16.0,197.0,78.0,4.0,60.0
1993310,101404,102146,5.0,68.0,73.17073170731706,4.0,80.0
1993311,101529,101965,8.0,57.0,79.41176470588233,4.0,50.0
1993440,101589,100923,6.0,93.0,83.6734693877551,0.0,50.0
1993500,100936,102446,6.0,64.0,81.81818181818183,5.0,100.0
1993306,101404,101320,1.0,106.0,67.27272727272727,0.0,90.9090909090909
1993314,101843,101120,11.0,77.0,76.92307692307693,3.0,50.0
1993316,101511,101086,6.0,120.0,63.829787234042556,1.0,63.63636363636363
1993315,102257,101318,21.0,138.0,81.08108108108108,3.0,60.0
1993418,101195,101774,12.0,120.0,68.8888888888889,2.0,60.0
1993321,101320,101529,12.0,188.0,68.80733944954129,7.0,80.0
1993421,100944,101774,12.0,140.0,66.66666666666666,0.0,63.63636363636363
1993423,101990,102021,12.0,159.0,67.79661016949152,1.0,62.5
1993379,101843,101230,3.0,120.0,68.18181818181817,4.0,50.0
1993319,101404,101439,4.0,160.0,61.97183098591549,2.0,85.71428571428571
1993422,102021,101222,4.0,122.0,68.42105263157895,4.0,57.14285714285714
1993475,101404,101746,8.0,118.0,68.08510638297872,3.0,33.33333333333333
1993420,102446,101434,5.0,80.0,72.72727272727273,3.0,50.0
1993419,101793,101414,13.0,109.0,80.95238095238095,2.0,100.0
1993439,101404,102238,0.0,120.0,64.51612903225806,2.0,50.0
1993441,101820,102021,8.0,116.0,80.0,2.0,50.0
1993224,102358,101601,4.0,163.0,67.21311475409836,3.0,84.21052631578947
1993773,101964,101772,7.0,113.0,71.7948717948718,1.0,66.66666666666666
1993323,101843,101717,8.0,105.0,78.125,2.0,0.0
1993328,101529,101222,19.0,162.0,81.08108108108108,7.0,93.33333333333331
1993326,102021,101298,2.0,97.0,60.526315789473685,0.0,87.5
1993325,101404,101843,7.0,115.0,67.30769230769229,2.0,33.33333333333333
1993327,101589,101611,14.0,162.0,81.66666666666667,4.0,50.0
1993367,101063,102238,4.0,131.0,68.75,3.0,57.14285714285714
1993427,101409,101434,9.0,192.0,61.45833333333334,8.0,57.14285714285714
1993330,101924,101195,10.0,113.0,81.57894736842105,1.0,0.0
1993348,101890,101611,23.0,77.0,78.78787878787878,3.0,100.0
1993428,100656,101774,22.0,90.0,88.57142857142857,0.0,100.0
1993337,101964,101404,42.0,157.0,82.75862068965517,2.0,60.0
1993505,101318,101142,6.0,144.0,65.57377049180327,1.0,50.0
1993429,101529,101964,45.0,157.0,78.8888888888889,10.0,0.0
1993240,102238,101792,1.0,89.0,55.00000000000001,2.0,57.14285714285714
1993352,101964,102446,35.0,106.0,96.0,1.0,75.0
1993430,101948,101320,15.0,53.0,83.33333333333334,2.0,100.0
1993438,101820,101234,13.0,89.0,77.4193548387097,3.0,0.0
1993605,101529,101948,38.0,177.0,79.22077922077922,8.0,63.63636363636363
1994451,101222,101235,3.0,77.0,86.4864864864865,2.0,100.0
1994517,101965,101191,16.0,115.0,76.59574468085106,2.0,80.0
1994494,102021,101866,3.0,86.0,77.7777777777778,1.0,60.0
1994301,101320,101265,5.0,72.0,75.86206896551724,0.0,0.0
1994338,101948,100656,18.0,86.0,76.74418604651162,3.0,100.0
1994496,101820,101589,18.0,117.0,93.93939393939394,1.0,66.66666666666666
1994424,101746,102021,7.0,149.0,66.15384615384615,2.0,62.5
1994495,101320,101843,2.0,76.0,68.96551724137932,1.0,66.66666666666666
1994402,101774,100763,4.0,98.0,73.68421052631578,5.0,33.33333333333333
1994408,101414,101434,12.0,111.0,86.8421052631579,7.0,80.0
1994357,101222,101964,26.0,115.0,76.66666666666667,7.0,66.66666666666666
1994401,102021,101235,8.0,70.0,79.16666666666666,3.0,66.66666666666666
1994807,101404,101745,8.0,79.0,92.0,4.0,100.0
1994433,101736,100954,4.0,79.0,57.14285714285714,3.0,57.14285714285714
1994407,101529,101965,19.0,111.0,76.0,0.0,88.8888888888889
1994481,102338,101888,7.0,100.0,80.0,4.0,50.0
1994404,101948,101434,32.0,189.0,76.08695652173914,6.0,75.0
1994497,101723,102588,9.0,75.0,86.66666666666669,4.0,60.0
1994403,101948,101736,23.0,135.0,83.6734693877551,3.0,40.0
1994426,101482,102521,14.0,82.0,69.04761904761905,5.0,100.0
1994498,101948,102201,8.0,83.0,86.95652173913044,5.0,100.0
1994468,101475,102446,4.0,143.0,62.96296296296296,1.0,28.57142857142857
1994425,101990,101475,22.0,137.0,84.48275862068967,5.0,85.71428571428571
1994305,102238,101793,6.0,96.0,75.51020408163265,0.0,85.71428571428571
1994436,101727,101725,6.0,101.0,81.57894736842105,2.0,90.0
1994434,100837,102088,12.0,129.0,74.19354838709677,11.0,66.66666666666666
1994410,102446,101843,0.0,100.0,68.33333333333333,4.0,50.0
1994308,101529,101434,3.0,104.0,67.44186046511628,5.0,50.0
1994309,101404,101843,9.0,174.0,63.93442622950821,5.0,53.846153846153854
1994409,102021,101774,7.0,170.0,67.69230769230771,4.0,71.42857142857143
1994414,102446,102338,3.0,148.0,60.465116279069754,3.0,0.0
1994717,101932,101774,9.0,121.0,66.66666666666666,2.0,80.0
1994499,100954,101920,21.0,123.0,77.27272727272727,1.0,75.0
1994416,101948,101414,9.0,112.0,83.33333333333334,7.0,100.0
1994312,101439,102238,2.0,121.0,73.97260273972603,2.0,50.0
1994440,101990,101373,6.0,95.0,77.4193548387097,6.0,100.0
1994310,101382,101735,7.0,132.0,63.38028169014085,2.0,81.81818181818183
1994311,101774,101948,29.0,93.0,87.75510204081633,4.0,100.0
1994306,101404,101507,5.0,105.0,68.75,3.0,66.66666666666666
1994500,101529,101723,16.0,98.0,81.35593220338984,4.0,66.66666666666666
1994314,101843,101098,14.0,163.0,71.21212121212122,3.0,50.0
1994316,101463,101511,1.0,90.0,74.07407407407408,0.0,60.0
1994315,101609,101889,14.0,154.0,66.23376623376622,8.0,80.0
1994321,102238,102247,11.0,118.0,71.1111111111111,2.0,75.0
1994418,101222,101727,4.0,71.0,67.56756756756756,5.0,71.42857142857143
1994421,101736,101727,6.0,80.0,73.07692307692307,1.0,100.0
1994379,101843,102446,3.0,75.0,78.78787878787878,1.0,66.66666666666666
1994319,101964,102148,30.0,183.0,79.74683544303798,2.0,78.57142857142857
1994475,101475,102234,3.0,65.0,72.72727272727273,2.0,40.0
1994422,102021,101222,0.0,70.0,77.7777777777778,2.0,0.0
1994420,101414,101820,12.0,78.0,91.42857142857143,2.0,0.0
1994419,101965,101358,6.0,59.0,70.0,2.0,100.0
1994439,102238,102344,0.0,69.0,63.63636363636363,1.0,50.0
1994441,102338,101611,4.0,110.0,61.904761904761905,6.0,72.72727272727273
1994359,101809,101991,12.0,92.0,78.43137254901961,2.0,80.0
1994323,101965,101543,2.0,57.0,72.41379310344827,0.0,0.0
1994773,101686,101964,7.0,76.0,62.5,10.0,66.66666666666666
1994326,101797,101249,26.0,106.0,71.875,5.0,50.0
1994325,102238,102374,2.0,146.0,53.932584269662925,1.0,46.153846153846146
1994328,101965,101265,41.0,182.0,80.68181818181817,3.0,81.81818181818183
1994327,101723,101932,5.0,60.0,81.81818181818183,2.0,100.0
1994367,102238,102351,5.0,124.0,65.55555555555556,2.0,44.444444444444436
1994427,101990,101414,52.0,156.0,86.58536585365853,4.0,72.72727272727273
1994348,101613,101589,10.0,108.0,76.59574468085106,3.0,66.66666666666666
1994330,101965,101195,14.0,86.0,83.72093023255816,0.0,80.0
1994428,101964,102021,18.0,76.0,84.84848484848484,1.0,50.0
1994337,101736,101529,21.0,168.0,64.0,7.0,75.0
1994505,102238,101532,4.0,107.0,54.6875,1.0,72.72727272727273
1994429,101414,101964,45.0,142.0,89.8550724637681,9.0,75.0
1994352,101736,101820,24.0,157.0,73.33333333333333,6.0,50.0
1994544,102238,101532,3.0,62.0,68.42105263157895,0.0,50.0
1994438,101334,101901,5.0,73.0,60.0,3.0,66.66666666666666
1994430,101948,101723,27.0,85.0,80.35714285714286,2.0,100.0
1994605,101948,101414,39.0,159.0,84.84848484848484,12.0,50.0
1995451,101222,101723,10.0,79.0,81.08108108108108,1.0,100.0
1995338,101265,101735,8.0,102.0,73.91304347826086,2.0,66.66666666666666
1995494,101235,102118,8.0,99.0,66.66666666666666,5.0,25.0
1995424,101736,102021,17.0,92.0,75.0,0.0,33.33333333333333
1995402,101774,101235,20.0,98.0,86.0,1.0,80.0
1995408,102338,101414,28.0,136.0,76.92307692307693,10.0,57.14285714285714
1995401,102358,102021,20.0,100.0,72.72727272727273,3.0,37.5
1995357,101990,101529,35.0,182.0,85.71428571428571,13.0,37.5
1995407,101990,101235,19.0,79.0,94.87179487179485,1.0,50.0
1995433,101793,102882,14.0,89.0,78.0,6.0,100.0
1995807,101404,101897,7.0,85.0,70.58823529411767,0.0,25.0
1995404,101948,101736,27.0,133.0,85.0,2.0,75.0
1995481,101441,101249,40.0,115.0,80.7017543859649,3.0,100.0
1995403,101736,101948,13.0,133.0,71.42857142857143,4.0,75.0
1995360,101582,102610,0.0,72.0,58.69565217391305,1.0,40.0
1995426,101441,101703,7.0,58.0,74.07407407407408,1.0,0.0
1995468,101404,102610,3.0,76.0,76.0,0.0,0.0
1995425,101404,101723,6.0,93.0,78.0,4.0,100.0
1995329,101793,101736,9.0,76.0,78.125,6.0,33.33333333333333
1995336,102021,102035,5.0,62.0,76.66666666666667,1.0,60.0
1995305,101820,102338,8.0,64.0,83.33333333333334,3.0,83.33333333333334
1995436,101991,101318,8.0,109.0,67.69230769230771,0.0,0.0
1995410,101404,101414,19.0,197.0,67.27272727272727,8.0,82.35294117647058
1995409,102021,101736,7.0,143.0,68.51851851851852,5.0,50.0
1995308,101965,101529,13.0,113.0,75.0,4.0,60.0
1995414,102446,101964,5.0,77.0,76.92307692307693,4.0,50.0
1995717,102358,101318,11.0,111.0,81.25,0.0,33.33333333333333
1995416,101404,101843,12.0,175.0,65.55555555555556,6.0,73.68421052631578
1995499,101889,102257,4.0,65.0,84.21052631578947,2.0,100.0
1995615,101222,102085,7.0,58.0,82.85714285714286,5.0,50.0
1995312,102701,101382,5.0,74.0,73.33333333333333,0.0,50.0
1995440,102344,100757,5.0,118.0,81.57894736842105,10.0,0.0
1995310,102238,101475,10.0,116.0,58.33333333333334,4.0,66.66666666666666
1995306,101404,102539,6.0,85.0,67.3913043478261,3.0,57.14285714285714
1995741,101318,101889,8.0,82.0,75.0,6.0,33.33333333333333
1995500,101820,101529,23.0,136.0,83.33333333333334,4.0,80.0
1995315,102184,101609,21.0,125.0,84.61538461538461,2.0,83.33333333333334
1995316,101897,102104,2.0,89.0,68.0,2.0,20.0
1995314,102338,101084,18.0,153.0,78.18181818181819,6.0,91.66666666666666
1995321,101404,101659,0.0,55.0,73.33333333333333,0.0,100.0
1995418,101736,101222,10.0,125.0,66.66666666666666,4.0,63.63636363636363
1995421,101736,101948,18.0,113.0,65.625,3.0,85.71428571428571
1995317,102701,101733,9.0,119.0,77.14285714285717,3.0,100.0
1995379,102539,101439,1.0,58.0,76.19047619047619,2.0,50.0
1995319,102610,101404,11.0,193.0,74.07407407407408,6.0,50.0
1995423,101529,102358,20.0,149.0,73.17073170731706,6.0,100.0
1995422,101736,102021,15.0,96.0,68.8888888888889,0.0,66.66666666666666
1995420,101736,101990,27.0,114.0,70.0,7.0,44.444444444444436
1995419,102358,101463,6.0,76.0,85.71428571428571,4.0,0.0
1995439,101404,101475,7.0,147.0,53.75,2.0,50.0
1995773,101404,101582,3.0,75.0,58.69565217391305,2.0,50.0
1995359,102839,101495,7.0,94.0,67.34693877551021,4.0,62.5
1995323,100955,101084,6.0,82.0,64.28571428571429,3.0,80.0
1995325,101532,102146,14.0,140.0,72.61904761904762,2.0,81.81818181818183
1995328,101793,101733,20.0,249.0,73.68421052631578,6.0,69.23076923076923
1995326,102701,102882,26.0,71.0,84.0909090909091,2.0,100.0
1995327,101589,101793,20.0,150.0,77.35849056603773,0.0,88.8888888888889
1995330,102466,101439,5.0,69.0,71.42857142857143,7.0,33.33333333333333
1995348,101965,101613,15.0,124.0,76.08695652173914,3.0,60.0
1995428,102021,102882,15.0,80.0,92.0,5.0,0.0
1995337,102029,101404,23.0,135.0,70.76923076923076,5.0,66.66666666666666
1995505,101792,102701,8.0,87.0,74.0,2.0,66.66666666666666
1995430,101404,101613,20.0,151.0,73.77049180327869,2.0,25.0
1995352,101948,101414,31.0,161.0,82.14285714285714,6.0,85.71428571428571
1995429,102358,101589,16.0,82.0,80.55555555555556,2.0,100.0
1995605,101414,102021,33.0,137.0,91.07142857142857,3.0,66.66666666666666
1996451,101434,101962,15.0,142.0,66.21621621621621,3.0,64.28571428571429
1996338,101774,101964,37.0,104.0,82.14285714285714,2.0,75.0
1996494,102854,101962,12.0,63.0,83.87096774193549,2.0,100.0
1996301,102562,101601,0.0,81.0,59.523809523809526,2.0,0.0
1996890,101249,101956,9.0,89.0,87.09677419354837,0.0,100.0
1996496,101098,101611,14.0,93.0,68.42105263157895,5.0,40.0
1996424,101948,101736,8.0,67.0,88.46153846153845,0.0,100.0
1996430,101529,101964,30.0,85.0,89.58333333333334,5.0,50.0
1996401,101793,102162,12.0,73.0,87.87878787878788,1.0,100.0
1996408,101964,101820,26.0,60.0,89.47368421052632,2.0,100.0
1996807,101404,102562,3.0,85.0,68.42105263157895,2.0,50.0
1996433,101965,102701,14.0,89.0,88.8888888888889,6.0,50.0
1996407,101964,102338,29.0,87.0,78.57142857142857,6.0,66.66666666666666
1996404,102021,101235,5.0,113.0,95.0,0.0,71.42857142857143
1996568,101320,102338,7.0,95.0,73.07692307692307,6.0,100.0
1996360,101507,101582,4.0,113.0,58.33333333333334,0.0,70.58823529411767
1996468,101404,102247,3.0,115.0,59.615384615384606,5.0,66.66666666666666
1996336,101948,102021,21.0,122.0,88.8888888888889,3.0,50.0
1996891,102358,101647,19.0,78.0,84.78260869565217,1.0,100.0
1996436,101613,101382,7.0,169.0,70.83333333333334,0.0,71.42857142857143
1996425,101404,102701,10.0,139.0,72.05882352941177,5.0,84.61538461538461
1996329,101948,101191,11.0,69.0,79.48717948717949,3.0,0.0
1996434,101647,102093,6.0,95.0,71.73913043478261,2.0,66.66666666666666
1996410,101404,102610,4.0,192.0,62.5,9.0,59.09090909090909
1996379,102338,102539,12.0,116.0,64.1025641025641,5.0,60.0
1996308,101792,102845,7.0,114.0,72.5806451612903,1.0,80.0
1996409,102223,101900,13.0,103.0,81.48148148148148,4.0,66.66666666666666
1996717,101897,101062,3.0,93.0,71.42857142857143,6.0,80.0
1996414,102650,102374,3.0,166.0,57.44680851063831,1.0,44.444444444444436
1996416,101404,101990,9.0,124.0,69.76744186046511,7.0,77.7777777777778
1996499,101727,102162,17.0,154.0,70.9090909090909,9.0,64.28571428571429
1996615,101820,102539,8.0,98.0,71.73913043478261,7.0,83.33333333333334
1996615,101434,101084,1.0,82.0,59.615384615384606,0.0,83.33333333333334
1996306,102701,102456,5.0,76.0,89.2857142857143,0.0,50.0
1996520,102338,101529,25.0,152.0,81.01265822784809,6.0,66.66666666666666
1996311,101414,101222,7.0,92.0,87.1794871794872,4.0,85.71428571428571
1996310,102456,102024,8.0,157.0,66.10169491525424,4.0,57.14285714285714
