1974316,Bastad,Bastad,Outdoor,1974,A,32,
1974661,Dusseldorf,Dusseldorf,Outdoor,1974,A,16,
1974314,Gstaad,Gstaad,Outdoor,1974,A,32,
1974317,Amersfoort,Hilversum,Outdoor,1974,A,32,
1974319,Kitzbuhel,Kitzbuehel,Outdoor,1974,A,32,
1974418,Washington,Washington,Outdoor,1974,A,64,"$100,000 "
1974706,Bretton Woods,Bretton Woods,Outdoor,1974,A,32,
1974717,Houston,Indianapolis,Outdoor,1974,A,64,"$130,000 "
1974663,Louisville,Louisville,Outdoor,1974,A,64,
1974421,Canada Masters,Montreal,Outdoor,1974,M,64,"$130,000 "
1974417,Boston,Boston,Outdoor,1974,A,64,
1974309,Madrid Masters,Madrid,Outdoor,1974,M,128,
1974425,Barcelona,Barcelona,Outdoor,1974,A,64,
19742011,Tehran,Tehran,Outdoor,1974,A,64,
19741729,Bombay,Bombay,Outdoor,1974,A,32,
1974303,Buenos Aires,Buenos Aires,Outdoor,1974,A,32,
1975407,Rotterdam,Rotterdam,Outdoor,1975,A,32,
19752025,New York,New York,Outdoor,1975,A,32,
1975729,Tuscon,Tuscon,Outdoor,1975,A,64,"$175,000 "
1975278,Barcelona,Barcelona,Outdoor,1975,A,64,
1975329,Tokyo WCT,Tokyo,Outdoor,1975,A,32,"$60,000 "
1975659,Valencia,Valencia,Outdoor,1975,A,64,
1975436,Bermuda,Charlotte,Outdoor,1975,A,32,"$60,000 "
1975666,Stockholm - WCT,Stockholm,Outdoor,1975,A,32,"$60,000 "
19752026,Madrid Masters,Madrid,Outdoor,1975,M,64,
1975610,Dallas WCT,Dallas,Outdoor,1975,A,8,
1975308,Munich,Munich,Outdoor,1975,A,32,
1975310,Oporto,Florence,Outdoor,1975,A,32,
1975413,Las Vegas,Las Vegas,Outdoor,1975,A,32,
1975414,Hamburg Masters,Hamburg,Outdoor,1975,A,64,
1975661,Dusseldorf,Dusseldorf,Outdoor,1975,A,32,
1975416,Rome Masters,Rome,Outdoor,1975,M,64,"$90,000 "
1975540,Wimbledon,London,Outdoor,1975,G,128,
1975316,Bastad,Bastad,Outdoor,1975,A,32,
1975314,Gstaad,Gstaad,Outdoor,1975,A,32,
1975411,Chicago,Chicago,Outdoor,1975,A,32,
1975317,Amersfoort,Hilversum,Outdoor,1975,A,32,
19752027,Istanbul,Istanbul,Outdoor,1975,A,32,
1975422,Cincinnati Masters,Cincinnati,Outdoor,1975,M,32,"$50,000 "
1975717,Houston,Indianapolis,Outdoor,1975,A,64,
1975705,North Conway,North Conway,Outdoor,1975,A,64,
1975663,Louisville,Louisville,Outdoor,1975,A,64,
1975343,Columbus,Columbus,Outdoor,1975,A,32,
1975417,Boston,Boston,Outdoor,1975,A,64,
1975707,South Orange,South Orange,Outdoor,1975,A,32,
1975423,Los Angeles,Los Angeles,Outdoor,1975,A,64,
1975424,San Jose,San Francisco,Outdoor,1975,A,64,
1975331,Melbourne Indoor,Melbourne,Outdoor,1975,A,32,
1975309,Madrid Masters,Madrid,Outdoor,1975,M,64,
1975243,Perth,Perth,Outdoor,1975,A,32,
1975429,Stockholm,Stockholm,Outdoor,1975,A,64,
19752016,London,London,Outdoor,1975,A,64,
1976267,Barcelona WCT,Barcelona,Outdoor,1976,A,16,
1976205,Lagos,Lagos,Outdoor,1976,A,16,
1976665,Rome WCT,Rome,Outdoor,1976,A,16,
1976295,Mexico City,Mexico City,Outdoor,1976,A,16,
1976659,Valencia,Valencia,Outdoor,1976,A,64,
1976344,Caracas,Caracas,Outdoor,1976,A,16,
1976278,Barcelona,Barcelona,Outdoor,1976,A,64,
1976305,Nice,Nice,Outdoor,1976,A,64,"$30,000 "
1976820,Houston WCT,Houston,Outdoor,1976,A,16,
1976410,Monte Carlo Masters,Monte Carlo,Outdoor,1976,M,16,"$60,000 "
1976655,Palma,Mallorca,Outdoor,1976,A,64,
1976309,Madrid Masters,Madrid,Outdoor,1976,M,64,
1976310,Oporto,Florence,Outdoor,1976,A,32,
1976308,Munich,Munich,Outdoor,1976,A,32,
1976347,Bournemouth,Bournemouth,Outdoor,1976,A,64,
1976414,Hamburg Masters,Hamburg,Outdoor,1976,A,64,
1976661,Dusseldorf,Dusseldorf,Outdoor,1976,A,64,
1976416,Rome Masters,Rome,Outdoor,1976,M,64,"$131,500 "
1976520,Roland Garros,Paris,Outdoor,1976,G,128,
1976316,Bastad,Bastad,Outdoor,1976,A,64,"$100,000 "
1976314,Gstaad,Gstaad,Outdoor,1976,A,48,"$75,000 "
19761725,Pepsi Grand Slam,Myrtle Beach,Outdoor,1976,A,4,"$150,000 "
1976422,Cincinnati Masters,Cincinnati,Outdoor,1976,M,64,"$100,000 "
1976317,Amersfoort,Hilversum,Outdoor,1976,A,32,
1976319,Kitzbuhel,Kitzbuhel,Outdoor,1976,A,64,
1976418,Washington,Washington,Outdoor,1976,A,64,
1976663,Louisville,Louisville,Outdoor,1976,A,64,
1976705,North Conway,North Conway,Outdoor,1976,A,64,
1976717,Houston,Indianapolis,Outdoor,1976,A,64,
1976421,Canada Masters,Montreal,Outdoor,1976,M,64,"$125,000 "
1976417,Boston,Boston,Outdoor,1976,A,64,"$125,000 "
1976707,South Orange,South Orange,Outdoor,1976,A,32,"$50,000 "
1976560,US Open,New York,Outdoor,1976,G,128,"$217,000 "
19762014,Bermuda,Bermuda,Outdoor,1976,A,32,"$50,000 "
19762011,Tehran,Tehran,Outdoor,1976,A,64,"$150,000 "
19762015,Madrid Masters,Madrid,Outdoor,1976,M,64,"$100,000 "
1976425,Barcelona,Barcelona,Outdoor,1976,A,64,
1976329,Tokyo,Tokyo,Outdoor,1976,A,64,
19762017,Bangalore,Bangalore,Outdoor,1976,A,32,"$50,000 "
1976303,Buenos Aires,Buenos Aires,Outdoor,1976,A,32,"$50,000 "
1976361,Santiago,Santiago,Outdoor,1976,A,16,
19771725,Pepsi Grand Slam,Boca Raton,Outdoor,1977,A,4,"$200,000 "
1977681,Miami,Miami,Outdoor,1977,A,32,"$50,000 "
1977206,Cairo,Cairo,Outdoor,1977,A,16,"$30,000 "
1977305,Nice,Nice,Outdoor,1977,A,32,"$50,000 "
1977410,Monte Carlo Masters,Monte Carlo,Outdoor,1977,M,16,"$100,000 "
19772009,Murcia,Murcia,Outdoor,1977,A,32,"$50,000 "
1977722,Buenos Aires,Buenos Aires,Outdoor,1977,A,16,
1977310,Oporto,Florence,Outdoor,1977,A,32,"$30,000 "
1977674,Virginia Beach,Virginia Beach,Outdoor,1977,A,16,"$100,000 "
1977308,Munich,Munich,Outdoor,1977,A,32,
1977414,Hamburg Masters,Hamburg,Outdoor,1977,A,64,
1977661,Dusseldorf,Dusseldorf,Outdoor,1977,A,32,
1977416,Rome Masters,Rome,Outdoor,1977,M,64,"$131,250 "
1977520,Roland Garros,Paris,Outdoor,1977,G,128,
1977406,Brussels,Brussels,Outdoor,1977,A,64,"$75,000 "
1977277,Berlin,Berlin,Outdoor,1977,A,32,"$50,000 "
1977316,Bastad,Bastad,Outdoor,1977,A,32,"$75,000 "
1977314,Gstaad,Gstaad,Outdoor,1977,A,32,"$75,000 "
1977422,Cincinnati Masters,Cincinnati,Outdoor,1977,M,64,"$100,000 "
1977319,Kitzbuhel,Kitzbuhel,Outdoor,1977,A,32,"$75,000 "
1977317,Amersfoort,Hilversum,Outdoor,1977,A,32,
1977418,Washington,Washington,Outdoor,1977,A,64,"$125,000 "
1977663,Louisville,Louisville,Outdoor,1977,A,64,"$125,000 "
1977705,North Conway,North Conway,Outdoor,1977,A,64,"$125,000 "
1977707,South Orange,South Orange,Outdoor,1977,A,32,"$75,000 "
1977343,Columbus,Columbus,Outdoor,1977,A,64,"$125,000 "
1977717,Houston,Indianapolis,Outdoor,1977,A,64,
1977417,Boston,Boston,Outdoor,1977,A,64,
1977560,US Open,New York,Outdoor,1977,G,128,"$250,000 "
19772010,Paris,Paris,Outdoor,1977,A,32,"$50,000 "
1977342,Aix-En-Provence,Aix en Provence,Outdoor,1977,A,32,"$50,000 "
19772011,Tehran,Tehran,Outdoor,1977,A,64,"$150,000 "
1977309,Madrid Masters,Madrid,Outdoor,1977,M,64,"$100,000 "
1977425,Barcelona,Barcelona,Outdoor,1977,A,64,
1977329,Tokyo,Tokyo,Outdoor,1977,A,64,
1977359,Bogota,Bogota,Outdoor,1977,A,32,"$50,000 "
1977361,Santiago,Santiago,Outdoor,1977,A,32,"$50,000 "
1977303,Buenos Aires,Buenos Aires,Outdoor,1977,A,32,"$75,000 "
19771729,Bombay,Bombay,Outdoor,1977,A,32,"$50,000 "
19781725,Pepsi Grand Slam,Boca Raton,Outdoor,1978,A,16,
1978205,Lagos,Lagos,Outdoor,1978,A,32,
1978206,Cairo,Cairo,Outdoor,1978,A,16,
1978410,Monte Carlo Masters,Monte Carlo,Outdoor,1978,M,32,"$175,000 "
1978280,Guadalajara,Guadalajara,Outdoor,1978,A,32,
1978405,Houston,Houston,Outdoor,1978,A,32,
1978305,Nice,Nice,Outdoor,1978,A,32,
1978615,Dusseldorf,Duesseldorf- Germany,Outdoor,1978,A,16,
1978414,Hamburg Masters,Hamburg,Outdoor,1978,A,64,
1978310,Oporto,Florence,Outdoor,1978,A,32,
1978416,Rome Masters,Rome,Outdoor,1978,M,64,"$148,640 "
1978308,Munich,Munich,Outdoor,1978,A,32,
1978520,Roland Garros,Paris,Outdoor,1978,G,128,
1978406,Brussels,Brussels,Outdoor,1978,A,32,
1978277,Berlin,Berlin,Outdoor,1978,A,32,
1978422,Cincinnati Masters,Cincinnati,Outdoor,1978,M,64,"$125,000 "
1978415,Forest Hills,Forest Hills,Outdoor,1978,A,16,
1978314,Gstaad,Gstaad,Outdoor,1978,A,32,
1978316,Bastad,Bastad,Outdoor,1978,A,32,
1978321,Stuttgart,Stuttgart,Outdoor,1978,A,32,
1978418,Washington,Washington,Outdoor,1978,A,64,
1978317,Amersfoort,Hilversum,Outdoor,1978,A,32,
1978319,Kitzbuhel,Kitzbuhel,Outdoor,1978,A,32,
1978663,Louisville,Louisville,Outdoor,1978,A,64,
1978707,South Orange,South Orange,Outdoor,1978,A,32,
1978705,North Conway,North Conway,Outdoor,1978,A,64,
1978343,Columbus,Colombus,Outdoor,1978,A,32,
1978717,Houston,Indianapolis,Outdoor,1978,A,64,
1978421,Canada Masters,Toronto,Outdoor,1978,M,48,"$175,000 "
1978417,Boston,Boston,Outdoor,1978,A,64,
1978347,Bournemouth,Bournemouth,Outdoor,1978,A,32,
1978342,Aix-En-Provence,Aix-En-Provence,Outdoor,1978,A,32,
1978295,Mexico City,Mexico City,Outdoor,1978,A,32,
1978309,Madrid Masters,Madrid,Outdoor,1978,M,64,
1978425,Barcelona,Barcelona,Outdoor,1978,A,64,
1978264,Tokyo,Tokyo,Outdoor,1978,A,64,
1978359,Bogota,Bogota,Outdoor,1978,A,32,
1978362,Manila,Manila,Outdoor,1978,A,32,
1978303,Buenos Aires,Buenos Aires,Outdoor,1978,A,32,
1978680,Calcutta,Calcutta,Outdoor,1978,A,32,"$50,000 "
1978361,Santiago,Santiago,Outdoor,1978,A,32,
19791725,Pepsi Grand Slam,Boca Raton,Outdoor,1979,A,4,"$300,000 "
1979305,Nice,Nice,Outdoor,1979,A,32,
1979206,Cairo,Cairo,Outdoor,1979,A,32,
1979410,Monte Carlo Masters,Monte Carlo,Outdoor,1979,M,32,"$175,000 "
1979405,Houston,Houston,Outdoor,1979,A,32,
1979615,Dusseldorf,Duesseldorf- Germany,Outdoor,1979,A,16,
